id,organisation_name,organisation_code,indicator_total_weighted_points,indicator_id,indicator_name,indicator_category_name,indicator_subcategory_name,indicator_category_subcategory,indicator_order,indicator_weight,iati_manual,publication_format,publication_format_points,total_points,iati_data_quality_passed,iati_data_quality_points,iati_data_quality_frequency,iati_data_quality_frequency_value,iati_data_quality_frequency_multiplier,iati_data_quality_total_points,survey_publication_status,survey_publication_status_value,survey_ordinal_value,survey_publication_format,survey_publication_format_value,survey_total_points 
47122-contracts,GAVI,47122,1.60770073,contracts,Contracts,activity,related-documents,activity-related-documents,31,0.0217,iati,iati,50,74.08759124,96.35036496,48.17518248,less than quarterly,0.5,0.5,24.08759124,,,,,,0
47122-tenders,GAVI,47122,1.6275,tenders,Tenders,activity,related-documents,activity-related-documents,32,0.0217,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
47122-expenditure-planned,GAVI,47122,2.4375,expenditure-planned,Commitments,activity,financial,activity-financial,34,0.0325,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
47122-expenditure-actual,GAVI,47122,2.277372263,expenditure-actual,Disbursements and expenditure,activity,financial,activity-financial,35,0.0325,iati,iati,50,70.0729927,80.2919708,40.1459854,less than quarterly,0.5,0.5,20.0729927,,,,,,0
47122-budget-identifier,GAVI,47122,2.4375,budget-identifier,Budget Identifier,activity,financial,activity-financial,36,0.0325,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
47122-results,GAVI,47122,2.874814477,results,Results,activity,performance,activity-performance,37,0.0433,iati,iati,50,66.39294404,65.57177616,32.78588808,less than quarterly,0.5,0.5,16.39294404,,,,,,0
47122-conditions,GAVI,47122,2.918272506,conditions,Conditions,activity,performance,activity-performance,39,0.0433,iati,iati,50,67.39659367,69.5863747,34.79318735,less than quarterly,0.5,0.5,17.39659367,,,,,,0
47122-cost-overall,GAVI,47122,1.625,cost-overall,Budget,activity,financial,activity-financial,33,0.0325,manual,machine-readable,50,50,0,0,less than quarterly,0.5,1,0,always,1,,machine-readable,50,50
47122-evaluations,GAVI,47122,1.085,evaluations,Evaluations,activity,related-documents,activity-related-documents,28,0.0217,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
47122-impact-appraisals,GAVI,47122,2.165,impact-appraisals,Impact Appraisals,activity,performance,activity-performance,38,0.0433,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
47122-foia,GAVI,47122,2.219778,foia,FOIA,commitment,,commitment-,1,0.0333,manual,not-applicable,66.66,66.66,0,0,less than quarterly,0.5,1,0,,0,66.66,,0,66.66
47122-implementation-schedules,GAVI,47122,3.2634,implementation-schedules,Implementation schedules,commitment,,commitment-,2,0.0333,manual,not-applicable,98,98,0,0,less than quarterly,0.5,1,0,,0,98,,0,98
47122-accessibility,GAVI,47122,3.33,accessibility,Accessibility,commitment,,commitment-,3,0.0333,manual,not-applicable,100,100,0,0,less than quarterly,0.5,1,0,,0,100,,0,100
IE-1-cost-overall,"Ireland, IrishAid",IE-1,2.03125,cost-overall,Budget,activity,financial,activity-financial,33,0.0325,iati,iati,50,62.5,50,25,less than quarterly,0.5,0.5,12.5,,,,,,0
IE-1-expenditure-actual,"Ireland, IrishAid",IE-1,2.043917038,expenditure-actual,Disbursements and expenditure,activity,financial,activity-financial,35,0.0325,iati,iati,50,62.88975501,51.55902004,25.77951002,less than quarterly,0.5,0.5,12.88975501,,,,,,0
IE-1-total-budget,"Ireland, IrishAid",IE-1,2.78,total-budget,Total budget,organisation,Financial,organisation-Financial,9,0.0417,iati,iati,50,66.66666667,33.33333333,16.66666667,less than quarterly,0.5,1,16.66666667,,,,,,0
IE-1-implementer,"Ireland, IrishAid",IE-1,1.025103007,implementer,Implementer,activity,basic,activity-basic,12,0.0163,iati,iati,50,62.88975501,51.55902004,25.77951002,less than quarterly,0.5,0.5,12.88975501,,,,,,0
IE-1-unique-id,"Ireland, IrishAid",IE-1,1.2225,unique-id,Unique ID,activity,basic,activity-basic,13,0.0163,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
IE-1-title,"Ireland, IrishAid",IE-1,1.221819321,title,Title,activity,basic,activity-basic,14,0.0163,iati,iati,50,74.95824053,99.83296214,49.91648107,less than quarterly,0.5,0.5,24.95824053,,,,,,0
IE-1-dates-planned,"Ireland, IrishAid",IE-1,1.01875,dates-planned,Planned dates,activity,basic,activity-basic,16,0.0163,iati,iati,50,62.5,50,25,less than quarterly,0.5,0.5,12.5,,,,,,0
IE-1-dates-actual,"Ireland, IrishAid",IE-1,1.2225,dates-actual,Actual dates,activity,basic,activity-basic,17,0.0163,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
IE-1-current-status,"Ireland, IrishAid",IE-1,1.2225,current-status,Current Status,activity,basic,activity-basic,18,0.0163,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
IE-1-collaboration-type,"Ireland, IrishAid",IE-1,1.395,collaboration-type,Collaboration Type,activity,classifications,activity-classifications,20,0.0186,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
IE-1-flow-type,"Ireland, IrishAid",IE-1,1.395,flow-type,Flow Type,activity,classifications,activity-classifications,21,0.0186,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
IE-1-aid-type,"Ireland, IrishAid",IE-1,1.168972717,aid-type,Aid Type,activity,classifications,activity-classifications,22,0.0186,iati,iati,50,62.84799555,51.39198218,25.69599109,less than quarterly,0.5,0.5,12.84799555,,,,,,0
IE-1-finance-type,"Ireland, IrishAid",IE-1,1.395,finance-type,Finance Type,activity,classifications,activity-classifications,23,0.0186,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
IE-1-sector,"Ireland, IrishAid",IE-1,1.392669822,sector,Sector,activity,classifications,activity-classifications,24,0.0186,iati,iati,50,74.8747216,99.49888641,49.74944321,less than quarterly,0.5,0.5,24.8747216,,,,,,0
IE-1-tied-aid-status,"Ireland, IrishAid",IE-1,1.395,tied-aid-status,Tied Aid Status,activity,classifications,activity-classifications,26,0.0186,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
IE-1-tenders,"Ireland, IrishAid",IE-1,1.085,tenders,Tenders,activity,related-documents,activity-related-documents,32,0.0217,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
IE-1-expenditure-planned,"Ireland, IrishAid",IE-1,0,expenditure-planned,Commitments,activity,financial,activity-financial,34,0.0325,manual,,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,,0,0
IE-1-strategy,"Ireland, IrishAid",IE-1,1.25,strategy,Organisation strategy,organisation,planning,organisation-planning,4,0.025,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
IE-1-annual-report,"Ireland, IrishAid",IE-1,1.25,annual-report,Annual report,organisation,planning,organisation-planning,5,0.025,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
IE-1-allocation,"Ireland, IrishAid",IE-1,1.25,allocation,Allocation policy,organisation,planning,organisation-planning,6,0.025,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
IE-1-procurement-policy,"Ireland, IrishAid",IE-1,1.25,procurement-policy,Procurement policy,organisation,planning,organisation-planning,7,0.025,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
IE-1-country-strategy,"Ireland, IrishAid",IE-1,0,country-strategy,Country strategy,organisation,Planning,organisation-Planning,8,0.025,manual,document,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,document,50,0
IE-1-impact-appraisals,"Ireland, IrishAid",IE-1,0,impact-appraisals,Impact Appraisals,activity,performance,activity-performance,38,0.0433,manual,document,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,document,50,0
IE-1-disaggregated-budgets,"Ireland, IrishAid",IE-1,0,disaggregated-budgets,Disaggregated budgets,organisation,Financial,organisation-Financial,10,0.0417,manual,not-published,0,0,0,0,less than quarterly,0.5,1,0,,0,0,not-published,50,0
IE-1-audit,"Ireland, IrishAid",IE-1,2.085,audit,Audit,organisation,financial,organisation-financial,11,0.0417,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
IE-1-budget-identifier,"Ireland, IrishAid",IE-1,0,budget-identifier,Budget Identifier,activity,financial,activity-financial,36,0.0325,manual,,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,,0,0
IE-1-description,"Ireland, IrishAid",IE-1,0,description,Description,activity,basic,activity-basic,15,0.0163,manual,website,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,website,33.33,0
IE-1-results,"Ireland, IrishAid",IE-1,0,results,Results,activity,performance,activity-performance,37,0.0433,manual,pdf,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,pdf,16.665,0
IE-1-contact-details,"Ireland, IrishAid",IE-1,0.543279,contact-details,Contact details,activity,basic,activity-basic,19,0.0163,manual,website,33.33,33.33,0,0,less than quarterly,0.5,1,0,always,1,,website,33.33,33.33
IE-1-conditions,"Ireland, IrishAid",IE-1,0,conditions,Conditions,activity,performance,activity-performance,39,0.0433,manual,document,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,document,50,0
IE-1-location,"Ireland, IrishAid",IE-1,0,location,Sub-national location,activity,classifications,activity-classifications,25,0.0186,manual,website,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,website,33.33,0
IE-1-mou,"Ireland, IrishAid",IE-1,0,mou,MoU,activity,related-documents,activity-related-documents,27,0.0217,manual,document,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,document,50,0
IE-1-evaluations,"Ireland, IrishAid",IE-1,1.085,evaluations,Evaluations,activity,related-documents,activity-related-documents,28,0.0217,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
IE-1-objectives,"Ireland, IrishAid",IE-1,0,objectives,Objectives,activity,related-documents,activity-related-documents,29,0.0217,manual,document,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,document,50,0
IE-1-budget,"Ireland, IrishAid",IE-1,0,budget,Budget Docs,activity,related-documents,activity-related-documents,30,0.0217,manual,document,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,document,50,0
IE-1-contracts,"Ireland, IrishAid",IE-1,0,contracts,Contracts,activity,related-documents,activity-related-documents,31,0.0217,manual,document,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,document,50,0
IE-1-foia,"Ireland, IrishAid",IE-1,3.33,foia,FOIA,commitment,,commitment-,1,0.0333,manual,not-applicable,100,100,0,0,less than quarterly,0.5,1,0,,0,100,,0,100
IE-1-implementation-schedules,"Ireland, IrishAid",IE-1,1.9647,implementation-schedules,Implementation schedules,commitment,,commitment-,2,0.0333,manual,not-applicable,59,59,0,0,less than quarterly,0.5,1,0,,0,59,,0,59
IE-1-accessibility,"Ireland, IrishAid",IE-1,0,accessibility,Accessibility,commitment,,commitment-,3,0.0333,manual,not-applicable,0,0,0,0,less than quarterly,0.5,1,0,,0,0,not-published,50,0
JP-8-expenditure-planned,"Japan, JICA",JP-8,2.400897699,expenditure-planned,Commitments,activity,financial,activity-financial,34,0.0325,iati,iati,50,73.87377537,95.49510147,47.74755073,less than quarterly,0.5,0.5,23.87377537,,,,,,0
JP-8-expenditure-actual,"Japan, JICA",JP-8,2.431600988,expenditure-actual,Disbursements and expenditure,activity,financial,activity-financial,35,0.0325,iati,iati,50,74.81849195,99.27396781,49.6369839,less than quarterly,0.5,0.5,24.81849195,,,,,,0
JP-8-strategy,"Japan, JICA",JP-8,2.5,strategy,Organisation strategy,organisation,planning,organisation-planning,4,0.025,iati,iati,50,100,100,50,less than quarterly,0.5,1,50,,,,,,0
JP-8-annual-report,"Japan, JICA",JP-8,2.5,annual-report,Annual report,organisation,planning,organisation-planning,5,0.025,iati,iati,50,100,100,50,less than quarterly,0.5,1,50,,,,,,0
JP-8-allocation,"Japan, JICA",JP-8,2.5,allocation,Allocation policy,organisation,planning,organisation-planning,6,0.025,iati,iati,50,100,100,50,less than quarterly,0.5,1,50,,,,,,0
JP-8-procurement-policy,"Japan, JICA",JP-8,2.5,procurement-policy,Procurement policy,organisation,planning,organisation-planning,7,0.025,iati,iati,50,100,100,50,less than quarterly,0.5,1,50,,,,,,0
JP-8-audit,"Japan, JICA",JP-8,4.17,audit,Audit,organisation,financial,organisation-financial,11,0.0417,iati,iati,50,100,100,50,less than quarterly,0.5,1,50,,,,,,0
JP-8-implementer,"Japan, JICA",JP-8,1.2225,implementer,Implementer,activity,basic,activity-basic,12,0.0163,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
JP-8-unique-id,"Japan, JICA",JP-8,1.2225,unique-id,Unique ID,activity,basic,activity-basic,13,0.0163,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
JP-8-title,"Japan, JICA",JP-8,1.2225,title,Title,activity,basic,activity-basic,14,0.0163,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
JP-8-description,"Japan, JICA",JP-8,1.029181858,description,Description,activity,basic,activity-basic,15,0.0163,iati,iati,50,63.13999128,52.55996511,26.27998256,less than quarterly,0.5,0.5,13.13999128,,,,,,0
JP-8-dates-planned,"Japan, JICA",JP-8,1.2225,dates-planned,Planned dates,activity,basic,activity-basic,16,0.0163,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
JP-8-dates-actual,"Japan, JICA",JP-8,1.219523596,dates-actual,Actual dates,activity,basic,activity-basic,17,0.0163,iati,iati,50,74.81739853,99.26959412,49.63479706,less than quarterly,0.5,0.5,24.81739853,,,,,,0
JP-8-current-status,"Japan, JICA",JP-8,1.2225,current-status,Current Status,activity,basic,activity-basic,18,0.0163,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
JP-8-contact-details,"Japan, JICA",JP-8,1.216564326,contact-details,Contact details,activity,basic,activity-basic,19,0.0163,iati,iati,50,74.63584823,98.54339294,49.27169647,less than quarterly,0.5,0.5,24.63584823,,,,,,0
JP-8-collaboration-type,"Japan, JICA",JP-8,1.388207225,collaboration-type,Collaboration Type,activity,classifications,activity-classifications,20,0.0186,iati,iati,50,74.63479706,98.53918824,49.26959412,less than quarterly,0.5,0.5,24.63479706,,,,,,0
JP-8-flow-type,"Japan, JICA",JP-8,1.395,flow-type,Flow Type,activity,classifications,activity-classifications,21,0.0186,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
JP-8-aid-type,"Japan, JICA",JP-8,1.395,aid-type,Aid Type,activity,classifications,activity-classifications,22,0.0186,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
JP-8-finance-type,"Japan, JICA",JP-8,1.395,finance-type,Finance Type,activity,classifications,activity-classifications,23,0.0186,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
JP-8-sector,"Japan, JICA",JP-8,1.395,sector,Sector,activity,classifications,activity-classifications,24,0.0186,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
JP-8-tied-aid-status,"Japan, JICA",JP-8,0.939111267,tied-aid-status,Tied Aid Status,activity,classifications,activity-classifications,26,0.0186,iati,iati,50,50.48985304,1.959412176,0.979706088,less than quarterly,0.5,0.5,0.489853044,,,,,,0
JP-8-tenders,"Japan, JICA",JP-8,1.085,tenders,Tenders,activity,related-documents,activity-related-documents,32,0.0217,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
JP-8-cost-overall,"Japan, JICA",JP-8,0,cost-overall,Budget,activity,financial,activity-financial,33,0.0325,manual,website,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,website,33.33,0
JP-8-budget-identifier,"Japan, JICA",JP-8,0,budget-identifier,Budget Identifier,activity,financial,activity-financial,36,0.0325,manual,,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,,0,0
JP-8-results,"Japan, JICA",JP-8,0,results,Results,activity,performance,activity-performance,37,0.0433,manual,pdf,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,pdf,16.665,0
JP-8-impact-appraisals,"Japan, JICA",JP-8,0,impact-appraisals,Impact Appraisals,activity,performance,activity-performance,38,0.0433,manual,document,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,document,50,0
JP-8-conditions,"Japan, JICA",JP-8,0,conditions,Conditions,activity,performance,activity-performance,39,0.0433,manual,document,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,document,50,0
JP-8-country-strategy,"Japan, JICA",JP-8,0,country-strategy,Country strategy,organisation,Planning,organisation-Planning,8,0.025,manual,document,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,document,50,0
JP-8-total-budget,"Japan, JICA",JP-8,0,total-budget,Total budget,organisation,Financial,organisation-Financial,9,0.0417,manual,not-published,0,0,0,0,less than quarterly,0.5,1,0,,0,0,not-published,50,0
JP-8-disaggregated-budgets,"Japan, JICA",JP-8,0,disaggregated-budgets,Disaggregated budgets,organisation,Financial,organisation-Financial,10,0.0417,manual,not-published,0,0,0,0,less than quarterly,0.5,1,0,,0,0,not-published,50,0
JP-8-location,"Japan, JICA",JP-8,0,location,Sub-national location,activity,classifications,activity-classifications,25,0.0186,manual,,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,,0,0
JP-8-mou,"Japan, JICA",JP-8,0,mou,MoU,activity,related-documents,activity-related-documents,27,0.0217,manual,document,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,document,50,0
JP-8-evaluations,"Japan, JICA",JP-8,1.085,evaluations,Evaluations,activity,related-documents,activity-related-documents,28,0.0217,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
JP-8-objectives,"Japan, JICA",JP-8,1.085,objectives,Objectives,activity,related-documents,activity-related-documents,29,0.0217,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
JP-8-budget,"Japan, JICA",JP-8,0,budget,Budget Docs,activity,related-documents,activity-related-documents,30,0.0217,manual,document,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,document,50,0
JP-8-contracts,"Japan, JICA",JP-8,1.085,contracts,Contracts,activity,related-documents,activity-related-documents,31,0.0217,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
JP-8-foia,"Japan, JICA",JP-8,2.219778,foia,FOIA,commitment,,commitment-,1,0.0333,manual,not-applicable,66.66,66.66,0,0,less than quarterly,0.5,1,0,,0,66.66,,0,66.66
