question_id,question_name,organisation_id,organisation_short,agency_short,result,result_evidence,result_comments
27,Contact details,40,AfDB,,4,http://www.afdb.org/en/projects-and-operations/project-portfolio/project/p-et-a00-003/*****http://www.afdb.org/en/projects-and-operations/project-portfolio/project/p-et-k00-010/,
28,Project website,40,AfDB,,4,http://www.afdb.org/en/projects-and-operations/project-portfolio/project/p-et-a00-003/*****http://www.afdb.org/en/projects-and-operations/project-portfolio/project/p-et-k00-010/*****http://www.afdb.org/en/documents/project-operations/project-appraisal-reports/*****http://www.afdb.org/fileadmin/uploads/afdb/Documents/Project-and-Operations/Ethiopia%20-%20AR%20%20Electricity%20%20Transmission%20System%20Improvement%20Project%20%2819%2011%202010%29%20%29Final.pdf ,
29,Impact appraisal,40,AfDB,,4,"http://www.afdb.org/en/documents/project-operations/project-appraisal-reports/*****http://www.afdb.org/fileadmin/uploads/afdb/Documents/Project-and-Operations/Ethiopia%20-%20AR%20-%20Electricity%20%20Transmission%20System%20Improvement%20Project%20%2819%2011%202010%29%20%29Final.pdf 
",
30,Objectives,40,AfDB,,4,http://www.afdb.org/en/projects-and-operations/project-portfolio/project/p-et-a00-003/*****http://www.afdb.org/en/projects-and-operations/project-portfolio/project/p-et-k00-010/,
31,Beneficiaries,40,AfDB,,4,http://www.afdb.org/en/projects-and-operations/project-portfolio/project/p-et-a00-003/*****http://www.afdb.org/en/projects-and-operations/project-portfolio/project/p-et-k00-010/,
32,Conditions,40,AfDB,,4,http://www.afdb.org/en/documents/legal-documents/loan-and-grant-conditions/ ,
33,Budget docs,40,AfDB,,4,http://www.afdb.org/en/projects-and-operations/project-portfolio/project/p-et-a00-003/*****http://www.afdb.org/en/projects-and-operations/project-portfolio/project/p-et-k00-010/*****http://www.afdb.org/en/documents/project-operations/project-appraisal-reports/*****http://www.afdb.org/fileadmin/uploads/afdb/Documents/Project-and-Operations/Ethiopia%20-%20AR%20%20Electricity%20%20Transmission%20System%20Improvement%20Project%20%2819%2011%202010%29%20%29Final.pdf ,
34,Tender docs,40,AfDB,,4,http://www.afdb.org/fileadmin/uploads/afdb/Documents/Project-related-Procurement/ ,
35,Contract docs,40,AfDB,,2,http://www.afdb.org/en/projects-and-operations/procurement/resources-for-businesses/contract-awards/ ,
36,MoU / agreement,40,AfDB,,2,http://www.afdb.org/fileadmin/uploads/afdb/Documents/Project-related-Procurement/ ,
37,Project design docs,40,AfDB,,4,http://www.afdb.org/en/documents/project-operations/project-appraisal-reports/*****http://www.afdb.org/fileadmin/uploads/afdb/Documents/Project-and-Operations/Ethiopia%20-%20AR%20-%20Electricity%20%20Transmission%20System%20Improvement%20Project%20%2819%2011%202010%29%20%29Final.pdf ,
1,FOIA,41,AsDB,,1,,
2,IATI,41,AsDB,,1,,
3,Allocation policy,41,AsDB,,4,http://www.adb.org/About/policies-strategies.asp,
4,Procurement policy,41,AsDB,,4,http://www.adb.org/Documents/Guidelines/Procurement/Guidelines-Procurement.pdf,
5,Organisation budget,41,AsDB,,2,,
6,Forward budget,41,AsDB,,2,,
7,Audit,41,AsDB,,2,,
8,Country strategy,41,AsDB,,4,http://www.adb.org/Documents/CPSs/IND/2010/cobp-ind-2011-2013.pdf,
9,Country forward budget,41,AsDB,,4,http://www.adb.org/Documents/CPSs/IND/2010/cobp-ind-2011-2013.pdf,
10,Evaluation,41,AsDB,,3,http://adb.org/Documents/DMFs/IND/42513-01-ind-dmf.pdf,
11,Results,41,AsDB,,3,http://adb.org/Documents/DMFs/IND/42513-01-ind-dmf.pdf,
12,Project Implementer,41,AsDB,,4,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
13,Collaboration type,41,AsDB,,2,,
14,Flow type: ODA / OOF,41,AsDB,,2,,
15,Project / budget support,41,AsDB,,4,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
16,Grant / loan,41,AsDB,,2,,
17,Unique ID,41,AsDB,,4,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
18,Project Title,41,AsDB,,4,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
19,Description,41,AsDB,,4,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
20,Sectors,41,AsDB,,4,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
21,Planned dates,41,AsDB,,4,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
22,Actual dates,41,AsDB,,4,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
23,Tied aid status,41,AsDB,,2,,
24,Overall cost,41,AsDB,,4,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
25,Transactions,41,AsDB,,3,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
26,Current status,41,AsDB,,3,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
27,Contact details,41,AsDB,,4,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
28,Project website,41,AsDB,,4,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
29,Impact appraisal,41,AsDB,,3,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
30,Objectives,41,AsDB,,4,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
31,Beneficiaries,41,AsDB,,3,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
32,Conditions,41,AsDB,,3,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
33,Budget docs,41,AsDB,,3,http://adb.org/Documents/TARs/IND/42513-IND-TAR.pdf,
34,Tender docs,41,AsDB,,4,http://pid.adb.org/pid/TaView.htm?projNo=44445&seqNo=01&typeCd=2,
35,Contract docs,41,AsDB,,2,,
36,MoU / agreement,41,AsDB,,2,,
37,Project design docs,41,AsDB,,3,http://adb.org/Documents/TARs/IND/42513-IND-TAR.pdf,
1,FOIA,42,Australia,,1,,
2,IATI,42,Australia,,2,,
3,Allocation policy,42,Australia,,3,http://www.ausaid.gov.au/ ,
4,Procurement policy,42,Australia,,4,http://www.ausaid.gov.au/business/contracting.cfm ,
5,Organisation budget,42,Australia,,2,,
6,Forward budget,42,Australia,,2,,
7,Audit,42,Australia,,2,,
8,Country strategy,42,Australia,,4,http://www.ausaid.gov.au/country/aipstrategy.cfm ,
9,Country forward budget,42,Australia,,2,,
10,Evaluation,42,Australia,,3,http://www.ausaid.gov.au/publications/pubout.cfm?ID=9890_5853_7042_3555_1061&Type=PubKAE&FromSection=Publications,
11,Results,42,Australia,,3,http://www.ausaid.gov.au/publications/pubout.cfm?ID=9890_5853_7042_3555_1061&Type=PubKAE&FromSection=Publications,
12,Project Implementer,42,Australia,,2,,
13,Collaboration type,42,Australia,,2,http://www.ausaid.gov.au/country/indonesia/pdf/aipeducationdesign.pdf,
14,Flow type: ODA / OOF,42,Australia,,2,,Not explicitly stated.
15,Project / budget support,42,Australia,,3,http://www.ausaid.gov.au/country/indonesia/education-activities.cfm*****http://www.ausaid.gov.au/country/indonesia/aid-activities.cfm,
16,Grant / loan,42,Australia,,2,http://www.ausaid.gov.au/country/indonesia/pdf/aipeducationdesign.pdf,
17,Unique ID,42,Australia,,2,,
18,Project Title,42,Australia,,3,http://www.ausaid.gov.au/country/indonesia/education-activities.cfm*****http://www.ausaid.gov.au/country/indonesia/aid-activities.cfm,
19,Description,42,Australia,,3,http://www.ausaid.gov.au/country/indonesia/education-activities.cfm*****http://www.ausaid.gov.au/country/indonesia/aid-activities.cfm,
20,Sectors,42,Australia,,3,http://www.ausaid.gov.au/country/indonesia/education-activities.cfm*****http://www.ausaid.gov.au/country/indonesia/aid-activities.cfm,
21,Planned dates,42,Australia,,3,http://www.ausaid.gov.au/country/indonesia/education-activities.cfm*****http://www.ausaid.gov.au/country/indonesia/aid-activities.cfm,
22,Actual dates,42,Australia,,2,,
23,Tied aid status,42,Australia,,2,,
24,Overall cost,42,Australia,,3,http://www.ausaid.gov.au/country/indonesia/education-activities.cfm*****http://www.ausaid.gov.au/country/indonesia/aid-activities.cfm,
25,Transactions,42,Australia,,2,,
26,Current status,42,Australia,,3,http://www.ausaid.gov.au/country/indonesia/education-activities.cfm*****http://www.ausaid.gov.au/country/indonesia/aid-activities.cfm,
27,Contact details,42,Australia,,2,,
28,Project website,42,Australia,,3,http://www.ausaid.gov.au/country/indonesia/pdf/aipeducationdesign.pdf,
29,Impact appraisal,42,Australia,,3,http://www.ausaid.gov.au/publications/pubout.cfm?ID=9890_5853_7042_3555_1061&Type=PubKAE&FromSection=Publications,
30,Objectives,42,Australia,,3,http://www.ausaid.gov.au/country/indonesia/education-activities.cfm*****http://www.ausaid.gov.au/country/indonesia/aid-activities.cfm,
31,Beneficiaries,42,Australia,,3,http://www.ausaid.gov.au/country/indonesia/education-activities.cfm*****http://www.ausaid.gov.au/country/indonesia/aid-activities.cfm,
32,Conditions,42,Australia,,2,,
33,Budget docs,42,Australia,,3,http://www.ausaid.gov.au/country/indonesia/pdf/aipeducationdesign.pdf,
34,Tender docs,42,Australia,,4,https://www.tenders.gov.au/?event=public.atm.showClosed&ATMUUID=09A48FAF-AD18-49F3-35938B07D6FD5312 ,
35,Contract docs,42,Australia,,2,,
36,MoU / agreement,42,Australia,,2,,
37,Project design docs,42,Australia,,3,http://www.ausaid.gov.au/country/indonesia/pdf/aipeducationdesign.pdf,
1,FOIA,43,EBRD,,1,,
2,IATI,43,EBRD,,0,,
3,Allocation policy,43,EBRD,,4,http://www.ebrd.com/pages/workingwithus/projects.shtml  ,
4,Procurement policy,43,EBRD,,4,http://www.ebrd.com/pages/workingwithus/procurement/project/policies.shtml,
5,Organisation budget,43,EBRD,,2,http://www.ebrd.com/pages/about/policies/capres.shtml ,Shows 2010 budget and discussion of forward budget but specific detail and figures not provided.
6,Forward budget,43,EBRD,,2,,
7,Audit,43,EBRD,,2,,
8,Country strategy,43,EBRD,,4,http://www.ebrd.com/pages/country/tajikistan/strategy.shtml ,
9,Country forward budget,43,EBRD,,2,,
10,Evaluation,43,EBRD,,4,http://www.ebrd.com/pages/about/what/evaluation/technical.shtml*****http://www.ebrd.com/pages/about/what/evaluation/reports.shtml ,
11,Results,43,EBRD,,4,http://www.ebrd.com/pages/about/what/evaluation/technical.shtml*****http://www.ebrd.com/pages/about/what/evaluation/reports.shtml ,
12,Project Implementer,43,EBRD,,4,http://www.ebrd.com/pages/workingwithus/procurement/consultancy.shtml ,
13,Collaboration type,43,EBRD,,4,http://www.ebrd.com/english/pages/project/psd/2011/41642.shtml,
14,Flow type: ODA / OOF,43,EBRD,,2,,
15,Project / budget support,43,EBRD,,3,http://www.ebrd.com/english/pages/project/psd/2011/41642.shtml,
16,Grant / loan,43,EBRD,,3,http://www.ebrd.com/english/pages/project/psd/2011/41642.shtml,Sometimes stated in overall cost but not systematically.
17,Unique ID,43,EBRD,,4,http://www.ebrd.com/english/pages/project/psd/2011/41642.shtml,
18,Project Title,43,EBRD,,4,http://www.ebrd.com/english/pages/project/psd/2011/41642.shtml,
19,Description,43,EBRD,,4,http://www.ebrd.com/english/pages/project/psd/2011/41642.shtml,
20,Sectors,43,EBRD,,4,http://www.ebrd.com/english/pages/project/psd/2011/41642.shtml,
21,Planned dates,43,EBRD,,4,http://www.ebrd.com/english/pages/project/psd/2011/41642.shtml,
22,Actual dates,43,EBRD,,2,,
23,Tied aid status,43,EBRD,,3,http://www.ebrd.com/saf/search.html?type=procurement_notice,
24,Overall cost,43,EBRD,,4,http://www.ebrd.com/english/pages/project/psd/2011/41642.shtml*****http://www.ebrd.com/saf/search.html?type=procurement_notice,
25,Transactions,43,EBRD,,2,,
26,Current status,43,EBRD,,4,http://www.ebrd.com/english/pages/project/psd/2011/41642.shtml*****http://www.ebrd.com/saf/search.html?type=procurement_notice,
27,Contact details,43,EBRD,,4,http://www.ebrd.com/english/pages/project/psd/2011/41642.shtml*****http://www.ebrd.com/saf/search.html?type=procurement_notice,
28,Project website,43,EBRD,,3,http://www.ebrd.com/english/pages/project/psd/2011/41642.shtml*****http://www.ebrd.com/saf/search.html?type=procurement_notice,
29,Impact appraisal,43,EBRD,,3,http://www.ebrd.com/pages/about/what/evaluation/technical.shtml*****http://www.ebrd.com/pages/about/what/evaluation/reports.shtml ,
30,Objectives,43,EBRD,,3,http://www.ebrd.com/english/pages/project/psd/2011/41642.shtml*****http://www.ebrd.com/saf/search.html?type=procurement_notice,
31,Beneficiaries,43,EBRD,,3,http://www.ebrd.com/english/pages/project/psd/2011/41642.shtml*****http://www.ebrd.com/saf/search.html?type=procurement_notice,
32,Conditions,43,EBRD,,2,,
33,Budget docs,43,EBRD,,3,http://www.ebrd.com/saf/search.html?type=procurement_notice,
34,Tender docs,43,EBRD,,3,http://www.ebrd.com/saf/search.html?type=procurement_notice*****http://www.ebrd.com/pages/workingwithus/procurement/consultancy.shtml ,
35,Contract docs,43,EBRD,,2,,
36,MoU / agreement,43,EBRD,,2,,
37,Project design docs,43,EBRD,,2,,
1,FOIA,45,EC,DG Enlargement,1,,
2,IATI,45,EC,DG Enlargement,1,,
3,Allocation policy,45,EC,DG Enlargement,4,http://www.avrupa.info.tr/Files/File/FUNDING/Councilregulation.doc ,
4,Procurement policy,45,EC,DG Enlargement,3,"http://www.avrupa.info.tr/Duyurular,Tender.html ",
5,Organisation budget,45,EC,DG Enlargement,4,http://ec.europa.eu/enlargement/pdf/miff_2011_2013.pdf ,
6,Forward budget,45,EC,DG Enlargement,4,http://ec.europa.eu/enlargement/pdf/miff_2011_2013.pdf ,
7,Audit,45,EC,DG Enlargement,3,http://eca.europa.eu/portal/pls/portal/docs/1/8032768.PDF ,
8,Country strategy,45,EC,DG Enlargement,4,http://ec.europa.eu/enlargement/pdf/mipd_turkey_2011_2013_en.pdf ,
9,Country forward budget,45,EC,DG Enlargement,4,http://ec.europa.eu/enlargement/pdf/mipd_turkey_2011_2013_en.pdf ,
10,Evaluation,45,EC,DG Enlargement,2,,
11,Results,45,EC,DG Enlargement,2,,
12,Project Implementer,45,EC,DG Enlargement,4,http://ec.europa.eu/europeaid/work/funding/beneficiaries/index.cfm?lang=en,
13,Collaboration type,45,EC,DG Enlargement,2,,
14,Flow type: ODA / OOF,45,EC,DG Enlargement,2,,
15,Project / budget support,45,EC,DG Enlargement,4,http://ec.europa.eu/europeaid/work/funding/beneficiaries/index.cfm?lang=en,
16,Grant / loan,45,EC,DG Enlargement,2,,
17,Unique ID,45,EC,DG Enlargement,4,http://ec.europa.eu/europeaid/work/funding/beneficiaries/index.cfm?lang=en,
18,Project Title,45,EC,DG Enlargement,4,http://ec.europa.eu/europeaid/work/funding/beneficiaries/index.cfm?lang=en,
19,Description,45,EC,DG Enlargement,4,http://ec.europa.eu/enlargement/candidate-countries/turkey/financial-assistance/index_en.htm?id=keydoc#library,
20,Sectors,45,EC,DG Enlargement,4,http://ec.europa.eu/europeaid/work/funding/beneficiaries/index.cfm?lang=en,
21,Planned dates,45,EC,DG Enlargement,4,http://ec.europa.eu/enlargement/candidate-countries/turkey/financial-assistance/index_en.htm?id=keydoc#library,
22,Actual dates,45,EC,DG Enlargement,2,,
23,Tied aid status,45,EC,DG Enlargement,4,http://www.avrupa.info.tr/Files/File/FUNDING/Councilregulation.doc ,
24,Overall cost,45,EC,DG Enlargement,4,http://ec.europa.eu/europeaid/work/funding/beneficiaries/index.cfm?lang=en,
25,Transactions,45,EC,DG Enlargement,2,,
26,Current status,45,EC,DG Enlargement,3,http://www.abgs.gov.tr/index.php?p=46240&l=2*****http://ec.europa.eu/enlargement/pdf/press_corner/key-documents/financial_assistance/2009/2009_ipa_annual_report_en.pdf,
27,Contact details,45,EC,DG Enlargement,4,http://ec.europa.eu/enlargement/candidate-countries/turkey/financial-assistance/index_en.htm?id=keydoc#library,
28,Project website,45,EC,DG Enlargement,3,http://www.ipacbc-bgtr.eu/eng/news/view/45,
29,Impact appraisal,45,EC,DG Enlargement,2,,
30,Objectives,45,EC,DG Enlargement,4,http://ec.europa.eu/enlargement/candidate-countries/turkey/financial-assistance/index_en.htm?id=keydoc#library,
31,Beneficiaries,45,EC,DG Enlargement,4,http://ec.europa.eu/enlargement/candidate-countries/turkey/financial-assistance/index_en.htm?id=keydoc#library,
32,Conditions,45,EC,DG Enlargement,4,http://ec.europa.eu/enlargement/candidate-countries/turkey/financial-assistance/index_en.htm?id=keydoc#library,
33,Budget docs,45,EC,DG Enlargement,4,http://ec.europa.eu/enlargement/candidate-countries/turkey/financial-assistance/index_en.htm?id=keydoc#library,
34,Tender docs,45,EC,DG Enlargement,4,http://www.cfcu.gov.tr/tender.php?lng=en*****https://webgate.ec.europa.eu/europeaid/online-services/index.cfm?ADSSChck=1284977262222&do=publi.welcome&userlanguage=en,
35,Contract docs,45,EC,DG Enlargement,2,,
36,MoU / agreement,45,EC,DG Enlargement,2,,
37,Project design docs,45,EC,DG Enlargement,4,http://ec.europa.eu/enlargement/candidate-countries/turkey/financial-assistance/index_en.htm?id=keydoc#library,
1,FOIA,46,EC,ECHO,1,,
2,IATI,46,EC,ECHO,1,,
3,Allocation policy,46,EC,ECHO,4,http://ec.europa.eu/echo/files/policies/strategy/strategy_2011_en.pdf ,
4,Procurement policy,46,EC,ECHO,4,http://ec.europa.eu/echo/funding/opportunities/tender_en.htm,
5,Organisation budget,46,EC,ECHO,4,http://ec.europa.eu/echo/files/funding/budget/finances_2007_2013.pdf,
6,Forward budget,46,EC,ECHO,4,http://ec.europa.eu/echo/files/funding/budget/finances_2007_2013.pdf,
7,Audit,46,EC,ECHO,3,http://ec.europa.eu/echo/funding/audit_en.htm ,"Latest audit is from 2009, but website says they are conducted annually."
8,Country strategy,46,EC,ECHO,4,http://ec.europa.eu/echo/files/funding/decisions/2011/HIPs/Sudan.pdf ,
9,Country forward budget,46,EC,ECHO,2,http://ec.europa.eu/echo/funding/budget_en.htm,
10,Evaluation,46,EC,ECHO,4,http://ec.europa.eu/echo/policies/evaluation/introduction_en.htm ,
11,Results,46,EC,ECHO,2,,
12,Project Implementer,46,EC,ECHO,4,http://ec.europa.eu/echo/files/funding/agreements/agreements_2010.pdf*****https://webgate.ec.europa.eu/hac/ ,
13,Collaboration type,46,EC,ECHO,2,,
14,Flow type: ODA / OOF,46,EC,ECHO,2,,
15,Project / budget support,46,EC,ECHO,2,,
16,Grant / loan,46,EC,ECHO,2,,
17,Unique ID,46,EC,ECHO,4,http://ec.europa.eu/echo/files/funding/agreements/agreements_2010.pdf*****https://webgate.ec.europa.eu/hac/ ,
18,Project Title,46,EC,ECHO,4,http://ec.europa.eu/echo/files/funding/agreements/agreements_2010.pdf*****https://webgate.ec.europa.eu/hac/ ,
19,Description,46,EC,ECHO,4,http://ec.europa.eu/echo/funding/decisions_en.htm,
20,Sectors,46,EC,ECHO,4,http://ec.europa.eu/echo/files/funding/agreements/agreements_2010.pdf*****https://webgate.ec.europa.eu/hac/ ,
21,Planned dates,46,EC,ECHO,4,https://webgate.ec.europa.eu/hac/ ,
22,Actual dates,46,EC,ECHO,2,,
23,Tied aid status,46,EC,ECHO,2,,
24,Overall cost,46,EC,ECHO,4,http://ec.europa.eu/echo/files/funding/agreements/agreements_2010.pdf*****https://webgate.ec.europa.eu/hac/ ,
25,Transactions,46,EC,ECHO,2,,
26,Current status,46,EC,ECHO,4,https://webgate.ec.europa.eu/hac/ ,
27,Contact details,46,EC,ECHO,2,,
28,Project website,46,EC,ECHO,2,,
29,Impact appraisal,46,EC,ECHO,2,,
30,Objectives,46,EC,ECHO,4,https://webgate.ec.europa.eu/hac/ ,
31,Beneficiaries,46,EC,ECHO,4,https://webgate.ec.europa.eu/hac/ ,Normally states 'multi beneficiary'.
32,Conditions,46,EC,ECHO,2,,
33,Budget docs,46,EC,ECHO,4,http://ec.europa.eu/echo/funding/decisions_en.htm,
34,Tender docs,46,EC,ECHO,4,http://ted.europa.eu/TED/,
35,Contract docs,46,EC,ECHO,2,,
36,MoU / agreement,46,EC,ECHO,4,http://ec.europa.eu/echo/files/funding/agreements/agreements_2010.pdf,
37,Project design docs,46,EC,ECHO,4,http://ec.europa.eu/echo/funding/decisions_en.htm,
1,FOIA,47,GAVI,,1,,
2,IATI,47,GAVI,,1,,
3,Allocation policy,47,GAVI,,4,"http://www.gavialliance.org/vision/programme_policies/country_eligibility/index.php*****http://www.gavialliance.org/vision/programme_policies/prioritisation/index.php
",
4,Procurement policy,47,GAVI,,4,http://www.gavialliance.org/vision/corporate_policies/procurement/index.php,
5,Organisation budget,47,GAVI,,2,http://www.gavialliance.org/resources/Business_Plan_2011_2015_2.pdf ,p.12 details budget approach â€“ 2 year rolling budget process.
6,Forward budget,47,GAVI,,2,http://www.gavialliance.org/resources/GAVI_Alliance_Progress_Report_2010.pdf ,"p.58 shows backward-looking to 2010, but not forward-looking."
7,Audit,47,GAVI,,2,http://www.gavialliance.org/resources/Pakistan_apr_2009.pdf,
8,Country strategy,47,GAVI,,2,http://www.gavialliance.org/resources/Pakistan_cMYP_2005_10.pdf,"Comprehensive Multi-Year Strategy Plan, but only up to 2010."
9,Country forward budget,47,GAVI,,2,http://www.gavialliance.org/resources/Pakistan_apr_2009.pdf,
10,Evaluation,47,GAVI,,3,http://www.gavialliance.org/resources/Pakistan_apr_2009.pdf*****http://www.gavialliance.org/country/pakistan/documents/hss-evaluation/hss-evaluation-pakistan/,
11,Results,47,GAVI,,3,http://www.gavialliance.org/resources/Pakistan_apr_2009.pdf*****http://www.gavialliance.org/country/pakistan/documents/hss-evaluation/hss-evaluation-pakistan/,
12,Project Implementer,47,GAVI,,2,http://www.gavialliance.org/resources/15._Pakistan_application_NVS_ISS_INS_form_for_GAVI_support_version_July_2009.pdf ,
13,Collaboration type,47,GAVI,,2,http://www.gavialliance.org/resources/15._Pakistan_application_NVS_ISS_INS_form_for_GAVI_support_version_July_2009.pdf ,
14,Flow type: ODA / OOF,47,GAVI,,2,http://www.gavialliance.org/resources/15._Pakistan_application_NVS_ISS_INS_form_for_GAVI_support_version_July_2009.pdf ,
15,Project / budget support,47,GAVI,,2,http://www.gavialliance.org/resources/15._Pakistan_application_NVS_ISS_INS_form_for_GAVI_support_version_July_2009.pdf ,
16,Grant / loan,47,GAVI,,3,http://www.gavialliance.org/resources/15._Pakistan_application_NVS_ISS_INS_form_for_GAVI_support_version_July_2009.pdf ,
